code,description,code_type,source,year
0522T,Prgrmg dev eval wcs ip,Other,RVU2026A,2026
0523T,Ntrapx c ffr w/3d funcjl map,Other,RVU2026A,2026
0524T,Ev cath dir chem abltj w/img,Other,RVU2026A,2026
0525F,Initial visit for episode,Other,RVU2026A,2026
0525T,Insj/rplcmt compl iims,Other,RVU2026A,2026
0526F,Subs visit for episode,Other,RVU2026A,2026
0526T,Insj/rplcmt iims eltrd only,Other,RVU2026A,2026
0527T,Insj/rplcmt iims implt mntr,Other,RVU2026A,2026
0528F,Rcmnd flw-up 10 yrs docd,Other,RVU2026A,2026
0528T,Prgrmg dev eval iims ip,Other,RVU2026A,2026
0529F,Intrvl 3/>yr pts clnscp docd,Other,RVU2026A,2026
0529T,Interrog dev eval iims ip,Other,RVU2026A,2026
0530T,Removal complete iims,Other,RVU2026A,2026
0531T,Removal iims electrode only,Other,RVU2026A,2026
0532T,Removal iims implt mntr only,Other,RVU2026A,2026
0535F,Dyspnea mngmnt plan docd,Other,RVU2026A,2026
0540F,Gluco mngmnt plan docd,Other,RVU2026A,2026
0541T,Myocardial imaging mcg,Other,RVU2026A,2026
0542T,Myocardial imaging mcg i&r,Other,RVU2026A,2026
0543T,Ta mv rpr w/artif chord tend,Other,RVU2026A,2026
0544T,Tcat mv annulus rcnstj,Other,RVU2026A,2026
0545F,Follow up care plan mdd docd,Other,RVU2026A,2026
0545T,Tcat tv annulus rcnstj,Other,RVU2026A,2026
0546T,Rf spectrsc ntraop mrgn asmt,Other,RVU2026A,2026
0547T,B1 matrl qual tst mcrind tib,Other,RVU2026A,2026
0550F,Cytopath report nongyn spcmn,Other,RVU2026A,2026
0551F,Cytopath report non routine,Other,RVU2026A,2026
0552T,Low-level laser therapy,Other,RVU2026A,2026
0554T,B1 str & fx rsk analysis,Other,RVU2026A,2026
0555F,Symptom mgmnt plan care docd,Other,RVU2026A,2026
0555T,B1 str&fx rsk transmis data,Other,RVU2026A,2026
0556F,Plan care lipid control docd,Other,RVU2026A,2026
0556T,B1 str & fx rsk assessment,Other,RVU2026A,2026
0557F,Plan caremng angnl symptdocd,Other,RVU2026A,2026
0557T,B1 str & fx rsk i&r,Other,RVU2026A,2026
0558T,Ct scan f/biomchn ct alys,Other,RVU2026A,2026
0559T,Antmc mdl 3d print 1st cmpnt,Other,RVU2026A,2026
0560T,Antmc mdl 3d print ea addl,Other,RVU2026A,2026
0561T,Antmc guide 3d print 1st gd,Other,RVU2026A,2026
0562T,Antmc guide 3d print ea addl,Other,RVU2026A,2026
0563T,Evac meibomian glnd heat bi,Other,RVU2026A,2026
0565T,Autol cell implt adps hrvg,Other,RVU2026A,2026
0566T,Autol cell implt adps njx,Other,RVU2026A,2026
0569T,Ttvr perq appr 1st prosth,Other,RVU2026A,2026
0570T,Ttvr perq ea addl prosth,Other,RVU2026A,2026
0571T,Insj/rplcmt icds ss eltrd,Other,RVU2026A,2026
0572T,Insertion ss dfb electrode,Other,RVU2026A,2026
0573T,Removal ss dfb electrode,Other,RVU2026A,2026
0574T,Repos prev ss impl dfb eltrd,Other,RVU2026A,2026
0575F,Hiv rna plan care docd,Other,RVU2026A,2026
0575T,Prgrmg dev eval icds ss ip,Other,RVU2026A,2026
0576T,Interrog dev eval icds ss ip,Other,RVU2026A,2026
0577T,Ephys eval icds ss,Other,RVU2026A,2026
0578T,Rem interrog dev icds phys,Other,RVU2026A,2026
0579T,Rem interrog dev icds tech,Other,RVU2026A,2026
0580F,Multidisciplinary care plan,Other,RVU2026A,2026
0580T,Rmvl ss impl dfb pg only,Other,RVU2026A,2026
0581F,Pt trnsfrd from anesth to cc,Other,RVU2026A,2026
0581T,Abltj mal brst tum perq crtx,Other,RVU2026A,2026
0582F,No trnsfr from anesth to cc,Other,RVU2026A,2026
0582T,Trurl abltj mal prst8 tiss,Other,RVU2026A,2026
0583F,Transfer care checklist used,Other,RVU2026A,2026
0583T,Tmpst auto tube dlvr sys,Other,RVU2026A,2026
0584F,No transfercare chklist used,Other,RVU2026A,2026
0584T,Perq islet cell transplant,Other,RVU2026A,2026
0585T,Laps islet cell transplant,Other,RVU2026A,2026
0586T,Open islet cell transplant,Other,RVU2026A,2026
0587T,Perq impltj/rplcmt isdns ptn,Other,RVU2026A,2026
0588T,Revision/removal isdns ptn,Other,RVU2026A,2026
0589T,Elec alys smpl prgrmg iins,Other,RVU2026A,2026
0590T,Elec alys cplx prgrmg iins,Other,RVU2026A,2026
0591T,Hlth&wb coaching indiv 1st,Other,RVU2026A,2026
0592T,Hlth&wb coaching indiv f-up,Other,RVU2026A,2026
0593T,Hlth&wb coaching group,Other,RVU2026A,2026
0594T,Osteot hum xtrnl lngth dev,Other,RVU2026A,2026
0596T,Temp fml iu vlv-pmp 1st insj,Other,RVU2026A,2026
0597T,Temp fml iu valve-pmp rplcmt,Other,RVU2026A,2026
0598T,R-t fluor wound img 1st site,Other,RVU2026A,2026
0599T,R-t fluor wound img ea addl,Other,RVU2026A,2026
0600T,Ablt ire 1+ o/t lv/prst8 prq,Other,RVU2026A,2026
0601T,Abltj ire 1+tumors open,Other,RVU2026A,2026
0602T,Transdermal gfr measurements,Other,RVU2026A,2026
0603T,Transdermal gfr monitoring,Other,RVU2026A,2026
0604T,Rem oct rta dev setup&educaj,Other,RVU2026A,2026
0605T,Rem oct rta techl sprt min 8,Other,RVU2026A,2026
0606T,Rem oct rta phys/qhp ea 30d,Other,RVU2026A,2026
0607T,Rem mntr pulm flu mntr setup,Other,RVU2026A,2026
0608T,Rem mntr pulm flu mntr alys,Other,RVU2026A,2026
0609T,Mrs disc pain acquisj data,Other,RVU2026A,2026
0610T,Mrs disc pain transmis data,Other,RVU2026A,2026
0611T,Mrs disc pain alg alys data,Other,RVU2026A,2026
0612T,Mrs discogenic pain i&r,Other,RVU2026A,2026
0613T,Perq tcat intratrl septl sht,Other,RVU2026A,2026
0614T,Rmvl&rplcmt ss impl dfb pg,Other,RVU2026A,2026
0615T,Auto alys binocular eye mvmt,Other,RVU2026A,2026
0620T,Evasc ven artlz tibl/prnl vn,Other,RVU2026A,2026
0621T,Trabeculostomy interno laser,Other,RVU2026A,2026
0622T,Trabeculostomy int lsr w/scp,Other,RVU2026A,2026
0627T,Perq njx algc fluor lmbr 1st,Other,RVU2026A,2026
0628T,Perq njx algc fluor lmbr ea,Other,RVU2026A,2026
0629T,Perq njx algc ct lmbr 1st,Other,RVU2026A,2026
0630T,Perq njx algc ct lmbr ea,Other,RVU2026A,2026
0632T,Perq tcat us abltj nrv p-art,Other,RVU2026A,2026
0633T,Ct breast w/3d uni c-,Other,RVU2026A,2026
0634T,Ct breast w/3d uni c+,Other,RVU2026A,2026
0635T,Ct breast w/3d uni c-/c+,Other,RVU2026A,2026
0636T,Ct breast w/3d bi c-,Other,RVU2026A,2026
0637T,Ct breast w/3d bi c+,Other,RVU2026A,2026
0638T,Ct breast w/3d bi c-/c+,Other,RVU2026A,2026
0639T,Wrls skn snr anisotropy meas,Other,RVU2026A,2026
0640T,Ncntc ifr spctrsc o/t pad 1,Other,RVU2026A,2026
0643T,Tcat l ventr rstrj dev implt,Other,RVU2026A,2026
0644T,Tcat rmvl/dblk icar mas perq,Other,RVU2026A,2026
0645T,Tcat impltj c sins rdctj dev,Other,RVU2026A,2026
0646T,Ttvi/rplcmt w/prstc vlv perq,Other,RVU2026A,2026
0647T,Insj gtube perq mag gastrpxy,Other,RVU2026A,2026
0648T,Quan mr tis wo mri 1orgn,Other,RVU2026A,2026
0649T,Quan mr tiss w/mri 1orgn,Other,RVU2026A,2026
0650T,Prgrmg dev eval scrms remote,Other,RVU2026A,2026
0651T,Mag ctrld capsule endoscopy,Other,RVU2026A,2026
0652T,Egd flx transnasal dx br/wa,Other,RVU2026A,2026
0653T,Egd flx transnasal bx 1/mlt,Other,RVU2026A,2026
0654T,Egd flx transnasal tube/cath,Other,RVU2026A,2026
0655T,Tprnl focal abltj mal prst8,Other,RVU2026A,2026
0656T,Ant lmbr vrt bdy teth <7 seg,Other,RVU2026A,2026
0657T,Ant lmbr vrt bdy teth 8+ seg,Other,RVU2026A,2026
0658T,Elec impd spectrsc 1+skn les,Other,RVU2026A,2026
0659T,Tcat intra-c nfs supersat o2,Other,RVU2026A,2026
0660T,Implt ant sgm io nbio rx sys,Other,RVU2026A,2026
0661T,Rmvl&rimpltj ant sgm implt,Other,RVU2026A,2026
0664T,Don hysterectomy open cdvr,Other,RVU2026A,2026
0665T,Don hysterectomy open liv,Other,RVU2026A,2026
0666T,Don hysterectomy laps liv,Other,RVU2026A,2026
0667T,Don hysterectomy rcp uter,Other,RVU2026A,2026
0668T,Bkbench prep don uter algrft,Other,RVU2026A,2026
0669T,Bkbench rcnstj don uter ven,Other,RVU2026A,2026
0670T,Bkbench rcnstj don uter artl,Other,RVU2026A,2026
0671T,Insj ant sgm aq drg dev 1+,Other,RVU2026A,2026
0672T,Ndovag cryg rf remdl tiss,Other,RVU2026A,2026
0673T,Abltj b9 thyr ndul perq lasr,Other,RVU2026A,2026
0674T,Laps insj nw/rpcmt prm isdss,Other,RVU2026A,2026
0675T,Laps insj nw/rpcmt isdss 1ld,Other,RVU2026A,2026
0676T,Laps insj nw/rpcmt isdss ea,Other,RVU2026A,2026
0677T,Laps repos lead isdss 1st ld,Other,RVU2026A,2026
0678T,Laps repos lead isdss ea add,Other,RVU2026A,2026
0679T,Laps rmvl lead isdss,Other,RVU2026A,2026
0680T,Insj/rplcmt pg only isdss,Other,RVU2026A,2026
0681T,Rlcj pulse gen only isdss,Other,RVU2026A,2026
0682T,Removal pulse gen only isdss,Other,RVU2026A,2026
0683T,Prgrmg dev eval isdss ip,Other,RVU2026A,2026
0684T,Peri-px dev eval isdss ip,Other,RVU2026A,2026
0685T,Interrog dev eval isdss ip,Other,RVU2026A,2026
0686T,Histotripsy mal hepatcel tis,Other,RVU2026A,2026
0687T,Tx amblyopia dev setup 1st,Other,RVU2026A,2026
0688T,Tx amblyopia assmt w/report,Other,RVU2026A,2026
0689T,Quan us tis charac w/o dx us,Other,RVU2026A,2026
0690T,Quan us tis charac w/dx us,Other,RVU2026A,2026
0691T,Auto alys xst ct std vrt fx,Other,RVU2026A,2026
0692T,Therapeutic ultrafiltration,Other,RVU2026A,2026
0693T,Compre ful bdy 3d mtn alys,Other,RVU2026A,2026
0694T,3d vol img&rcnstj brst/ax,Other,RVU2026A,2026
0695T,Bdy srf mpg pm/cvdfb tm impl,Other,RVU2026A,2026
0696T,Bdy surf mapg pm/cvdfb f/up,Other,RVU2026A,2026
0697T,Quan mr tis wo mri mlt orgn,Other,RVU2026A,2026
0698T,Quan mr tiss w/mri mlt orgn,Other,RVU2026A,2026
0699T,Njx pst chmbr eye medication,Other,RVU2026A,2026
0700T,Molec fluor img sus nev 1st,Other,RVU2026A,2026
0701T,Molec fluor img sus nev ea,Other,RVU2026A,2026
0704T,Rem tx amblyopia setup&edu,Other,RVU2026A,2026
0705T,Rem tx amblyopia tech sprt,Other,RVU2026A,2026
0706T,Rem tx amblyopia i&r phy/qhp,Other,RVU2026A,2026
0707T,Njx b1 sub mtrl sbchdrl dfct,Other,RVU2026A,2026
0708T,Id ca immntx prep & 1st njx,Other,RVU2026A,2026
0709T,Id ca immntx each addl njx,Other,RVU2026A,2026
0710T,N-invas artl plaq alys,Other,RVU2026A,2026
0711T,N-nvs artl plaq alys dat prp,Other,RVU2026A,2026
0712T,N-nvs artl plaq alys quan,Other,RVU2026A,2026
0713T,N-nvs artl plaq alys rvw i&r,Other,RVU2026A,2026
0714T,Tpla b9 prst8 hyprplsa<50ml,Other,RVU2026A,2026
0716T,Car acous wavfrm rec cad rsk,Other,RVU2026A,2026
0717T,Adrc ther prtl rc tear,Other,RVU2026A,2026
0718T,Adrc ther prtl rc tear njx,Other,RVU2026A,2026
0719T,Pst vrt jt rplcmt lmbr 1 sgm,Other,RVU2026A,2026
0721T,Quan ct tiss charac w/o ct,Other,RVU2026A,2026
0722T,Quan ct tiss charac w/ct,Other,RVU2026A,2026
0723T,Qmrcp w/o dx mri sm anat ses,Other,RVU2026A,2026
0724T,Qmrcp w/dx mri same anatomy,Other,RVU2026A,2026
0725T,Vestibular dev impltj uni,Other,RVU2026A,2026
0726T,Rmvl implt vstibular dev uni,Other,RVU2026A,2026
0727T,Rmvl&rplcmt implt vstblr dev,Other,RVU2026A,2026
0728T,Dx alys vstblr implt uni 1st,Other,RVU2026A,2026
0729T,Dx alys vstblr implt uni sbq,Other,RVU2026A,2026
0730T,Trabeculotomy lsr w/oct gdn,Other,RVU2026A,2026
0731T,Augmnt ai-based fcl phnt a/r,Other,RVU2026A,2026
0732T,Immntx admn electroporatn im,Other,RVU2026A,2026
0733T,Rem r-t mtn nrehab ther sply,Other,RVU2026A,2026
0734T,Rem r-t mtn nrehab tx mgmt,Other,RVU2026A,2026
0735T,Prep tum cav iort prim crnot,Other,RVU2026A,2026
0736T,Colonic lavage 35+l water,Other,RVU2026A,2026
0737T,Xenograft impltj artclr surf,Other,RVU2026A,2026
0738T,Tx pln mag fld abltj prst8,Other,RVU2026A,2026
0739T,Abltj mal prst8 mag fld ndct,Other,RVU2026A,2026
0740T,Rem auton alg nsln cal setup,Other,RVU2026A,2026
0741T,Rem auton alg nsln data coll,Other,RVU2026A,2026
0742T,Aqmbf spect xers/strs & rest,Other,RVU2026A,2026
0743T,B1 str & fx rsk vrt fx assmt,Other,RVU2026A,2026
0744T,Insj bioprostc vlv fem vn,Other,RVU2026A,2026
0745T,Car ablt rad arr n-invas loc,Other,RVU2026A,2026
0746T,Car ablt rad arr cnv loc map,Other,RVU2026A,2026
0747T,Car ablt rad arrhyt dlvr rad,Other,RVU2026A,2026
0748T,Njx stm cl prdct anl sft tis,Other,RVU2026A,2026
0749T,B1 str&fx rsk assmt dxr-bmd,Other,RVU2026A,2026
0750T,B1 str&fx rsk asmt dxrbmd1vw,Other,RVU2026A,2026
0751T,Dgtz gls mcrscp sld level ii,Other,RVU2026A,2026
0752T,Dgtz gls mcrscp sld lvl iii,Other,RVU2026A,2026
0753T,Dgtz gls mcrscp sld level iv,Other,RVU2026A,2026
0754T,Dgtz gls mcrscp sld level v,Other,RVU2026A,2026
0755T,Dgtz gls mcrscp sld level vi,Other,RVU2026A,2026
0756T,Dgtz gls mcrscp sld spc grpi,Other,RVU2026A,2026
0757T,Dgtz gls mcrscp sl spc grpii,Other,RVU2026A,2026
0758T,Dgtz gls mcrscp sl spc hchem,Other,RVU2026A,2026
0759T,Dgtz gls mcrscp sl sp grpiii,Other,RVU2026A,2026
0760T,Dgtz gls mcrscp sl imm 1st,Other,RVU2026A,2026
0761T,Dgtz gls mcrscp sl imm ea 1,Other,RVU2026A,2026
0762T,Dgtz gls mcrscp sl imm ea m,Other,RVU2026A,2026
0763T,Dgtz gls mcrscp mphmtrc alys,Other,RVU2026A,2026
0764T,Asstv alg ecg rsk asmt cncrt,Other,RVU2026A,2026
0765T,Asstv alg ecg rsk asmt prev,Other,RVU2026A,2026
0766T,Tc mag stimj pn 1st nerve,Other,RVU2026A,2026
0767T,Tc mag stimj pn ea addl nrv,Other,RVU2026A,2026
0770T,Vr technology assist therapy,Other,RVU2026A,2026
0771T,Vr px dissoc svc sm phy 1st,Other,RVU2026A,2026
0772T,Vr px dissoc svc sm phy ea,Other,RVU2026A,2026
0773T,Vr px dissoc svc oth phy 1st,Other,RVU2026A,2026
0774T,Vr px dissoc svc oth phy ea,Other,RVU2026A,2026
0776T,Ther indctj ntrabrn hypthrm,Other,RVU2026A,2026
0777T,R-t prs sensing edrl gdn sys,Other,RVU2026A,2026
0778T,Smmg cncrnt appl imu snr,Other,RVU2026A,2026
0779T,Gi myoelectrical actv study,Other,RVU2026A,2026
0780T,Instlj fecal microbiota ssp,Other,RVU2026A,2026
0781T,Brnchsc rf dstrj pulm nrv bi,Other,RVU2026A,2026
0782T,Brnchsc rf dstrj plm nrv uni,Other,RVU2026A,2026
0783T,Tc auriculr neurostimulation,Other,RVU2026A,2026
0784T,Ins/rplmt eltrd ra spi nstim,Other,RVU2026A,2026
0785T,Revj/rmvl nea spi w/nstim,Other,RVU2026A,2026
0786T,Insj/rplcmt prq ra sac nstim,Other,RVU2026A,2026
0787T,Revj/rmvl nea sac w/nstim,Other,RVU2026A,2026
0788T,Elec aly smp iins sp/sac nrv,Other,RVU2026A,2026
0789T,Elec aly cpx iins sp/sac nrv,Other,RVU2026A,2026
0790T,Revj rplcmt/rmvl vrt tethrg,Other,RVU2026A,2026
0791T,Motr cog vr gait train ea 15,Other,RVU2026A,2026
0792T,Appl slvr diamn fluoride 38%,Other,RVU2026A,2026
0793T,Prq tcat thrm ablt nrv p-art,Other,RVU2026A,2026
0794T,Pt spec alg rx-onc tx option,Other,RVU2026A,2026
0795T,Tcat ins 2chmbr ldls pm cmpl,Other,RVU2026A,2026
0796T,Tcat ins 2chmbr ldls pm ra,Other,RVU2026A,2026
0797T,Tcat ins 2chmbr ldls pm rv,Other,RVU2026A,2026
0798T,Tcat rmv 2chmbr ldls pm cmpl,Other,RVU2026A,2026
0799T,Tcat rmvl 2chmbr ldls pm ra,Other,RVU2026A,2026
0800T,Tcat rmvl 2chmbr ldls pm rv,Other,RVU2026A,2026
0801T,Tcat rmv&rpl 2chmbr ldls pm,Other,RVU2026A,2026
0802T,Tcat rmv&rpl2chmb ldls pm ra,Other,RVU2026A,2026
0803T,Tcat rmv&rpl2chmb ldls pm rv,Other,RVU2026A,2026
0804T,Prgrmg evl ldls pm 2chmbr ip,Other,RVU2026A,2026
0805T,Tcat s&ivc prstc vl impl prq,Other,RVU2026A,2026
0806T,Tcat s&ivc prstc vl impl opn,Other,RVU2026A,2026
0807T,Pulm tiss vntj alys prev ct,Other,RVU2026A,2026
0808T,Pulm tiss vntj alys w/ct,Other,RVU2026A,2026
0810T,Subrta njx rx agt w/vtrc,Other,RVU2026A,2026
0811T,Rem mlt day uroflow setup,Other,RVU2026A,2026
0812T,Rem mlt day uroflow dev sply,Other,RVU2026A,2026
0813T,Egd vol adjmt bariatric balo,Other,RVU2026A,2026
0814T,Prq njx biod osteo matrl fem,Other,RVU2026A,2026
0815T,Us rems b1 dns hips plvs/spi,Other,RVU2026A,2026
0816T,Opn insj/rplcmt ins ptn subq,Other,RVU2026A,2026
0817T,Opn insj/rplcmt ins ptn subf,Other,RVU2026A,2026
0818T,Revj/rmvl ins ptn subq,Other,RVU2026A,2026
0819T,Revj/rmvl ins ptn subf,Other,RVU2026A,2026
0820T,Mntr psychdlc med 1stphy/qhp,Other,RVU2026A,2026
0821T,Mntr psychdlc med 2ndphy/qhp,Other,RVU2026A,2026
0822T,Mntr psychdlc med cln staff,Other,RVU2026A,2026
0823T,Tcat ins 1chmbr ldls pm ra,Other,RVU2026A,2026
0824T,Tcat rmv 1chmbr ldls pm ra,Other,RVU2026A,2026
0825T,Tcat rmv&rpl1chmb ldls pm ra,Other,RVU2026A,2026
0826T,Prgrmg evl ldls pm 1chmbr ip,Other,RVU2026A,2026
0827T,Dgtz gls mcrscp cytp smears,Other,RVU2026A,2026
0828T,Dgtz gls mcrscp cytp smpl fl,Other,RVU2026A,2026
0829T,Dgtz gls mcrscp cytp conctrj,Other,RVU2026A,2026
0830T,Dgtz gls mcrscp cytp slctv,Other,RVU2026A,2026
0831T,Dgtz gls mcrscp cytp c/v,Other,RVU2026A,2026
0832T,Dgtz gls mcrscp cytp oth scr,Other,RVU2026A,2026
0833T,Dgtz gls mcrscp cytp oth prp,Other,RVU2026A,2026
0834T,Dgtz gls mcrscp cytp oth xtn,Other,RVU2026A,2026
0835T,Dgtz gls mcrscp fna 1st ea,Other,RVU2026A,2026
0836T,Dgtz gls mcrscp fna ea addl,Other,RVU2026A,2026
0837T,Dgtz gls mcrscp fna i&r,Other,RVU2026A,2026
0838T,Dgtz gls mcrscp cslt sld els,Other,RVU2026A,2026
0839T,Dgtz gls mcrscp cslt mat prp,Other,RVU2026A,2026
0840T,Dgtz gls mcrscp cslt compre,Other,RVU2026A,2026
0841T,Dgtz gls mcrscp pth cslt 1st,Other,RVU2026A,2026
0842T,Dgtz gls mcrscp pth cslt ea,Other,RVU2026A,2026
0843T,Dgtz gls mcrscp cslt cyt 1st,Other,RVU2026A,2026
0844T,Dgtz gls mcrscp cslt cyt ea,Other,RVU2026A,2026
0845T,Dgtz gls mcrscp imfluor 1st,Other,RVU2026A,2026
0846T,Dgtz gls mcrscp imfluor ea,Other,RVU2026A,2026
0847T,Dgtz gls mcrscp xm arch tiss,Other,RVU2026A,2026
0848T,Dgtz gls mcrscp ish 1st,Other,RVU2026A,2026
0849T,Dgtz gls mcrscp ish ea adl 1,Other,RVU2026A,2026
0850T,Dgtz gls mcrscp ish ea mult,Other,RVU2026A,2026
0851T,Dgtz gls mcrscp mphmtrc 1st,Other,RVU2026A,2026
0852T,Dgtz gls mcrscp mphmtrc ea 1,Other,RVU2026A,2026
0853T,Dgtz gls mcrscp mphmtrc ea m,Other,RVU2026A,2026
0854T,Dgtz gls mcrscp bld smr prph,Other,RVU2026A,2026
0855T,Dgtz gls mcrscp b1 marow smr,Other,RVU2026A,2026
0856T,Dgtz gls mcrscp electron mic,Other,RVU2026A,2026
0857T,Opto-acoustic img breast uni,Other,RVU2026A,2026
0858T,Ext trnscranl mag stimj meas,Other,RVU2026A,2026
0859T,Ncntc ifr spctrsc o/t pad ea,Other,RVU2026A,2026
0860T,Ncntc ifr spctrsc scr pad,Other,RVU2026A,2026
0861T,Rmvl pg wcs lv both compnt,Other,RVU2026A,2026
0862T,Rlcj pg wcs lv battery only,Other,RVU2026A,2026
0863T,Rlcj pg wcs lv trnsmtr only,Other,RVU2026A,2026
0864T,Low ntsty eswt corpus cvrnsm,Other,RVU2026A,2026
0865T,Quan mri alys brn w/o dx mri,Other,RVU2026A,2026
0866T,Quan mri alys brn w/dx mri,Other,RVU2026A,2026
0867T,Tpla b9 prst8 hyprplsa>=50ml,Other,RVU2026A,2026
0868T,Hi-res gastric ep mapping,Other,RVU2026A,2026
0869T,Njx b1 sub mtrl hw fixj aug,Other,RVU2026A,2026
0870T,Imp subq prtl ascts pmp sys,Other,RVU2026A,2026
0871T,Rplcmt subq prtl ascites pmp,Other,RVU2026A,2026
0872T,Rplcmt ndwllg bldr&prtl cath,Other,RVU2026A,2026
0873T,Revj subq prtl asct pmp sys,Other,RVU2026A,2026
0874T,Rmvl pertl ascites pmp sys,Other,RVU2026A,2026
0875T,Prgrm subq prtl asct pmp sys,Other,RVU2026A,2026
0876T,Duplex scan hemo fstl lmtd,Other,RVU2026A,2026
0877T,Augmnt alys ch ct ild w/o ct,Other,RVU2026A,2026
0878T,Augmnt alys ch ct ild w/ct,Other,RVU2026A,2026
0879T,Augmnt alys ch ct ild prep,Other,RVU2026A,2026
0880T,Augmnt alys ch ct ild i&r,Other,RVU2026A,2026
0881T,Cryotherapy oral cavity,Other,RVU2026A,2026
0882T,Intraop ther estim pn ue 1st,Other,RVU2026A,2026
0883T,Intraop ther estim pn ue ea,Other,RVU2026A,2026
0884T,Esphgsc flx 1st tndsc dilat,Other,RVU2026A,2026
0885T,Colsc flx 1st tndsc dilat,Other,RVU2026A,2026
0886T,Sgmdsc flx 1st tndsc dilat,Other,RVU2026A,2026
0887T,End-tidal ctrl inhaled anes,Other,RVU2026A,2026
0888T,Histotripsy mal renal tissue,Other,RVU2026A,2026
0889T,Prsnlz trgt dvl arhfcmrigtbs,Other,RVU2026A,2026
0890T,Arhfcmrigtbs 1st tx day,Other,RVU2026A,2026
0891T,Arhfcmrigtbs sbsq tx day,Other,RVU2026A,2026
0892T,Arhfcmrigtbs sbsq per tx day,Other,RVU2026A,2026
0893T,N-invas assmt bld oxygnation,Other,RVU2026A,2026
0894T,Cannulation liver allograft,Other,RVU2026A,2026
0895T,Connj lvr algrft prfu dev 1,Other,RVU2026A,2026
0896T,Connj lvr algrft prfu dev ea,Other,RVU2026A,2026
0897T,N-invas augmnt arrhyt alys,Other,RVU2026A,2026
0898T,N-invas prst8 cancer est map,Other,RVU2026A,2026
0899T,N-invas deter aqmbf aug cmr,Other,RVU2026A,2026
0900T,N-invas est aqmbf asstv cmr,Other,RVU2026A,2026
0901T,Plmt bone marrow smplg port,Other,RVU2026A,2026
0902T,Qtc ntrvl augmnt alg aly ecg,Other,RVU2026A,2026
0903T,Ecg alg 12 lead reduced i&r,Other,RVU2026A,2026
0904T,Ecg alg 12 ld rdcd trcg only,Other,RVU2026A,2026
0905T,Ecg alg 12 ld rdcd i&r only,Other,RVU2026A,2026
0906T,Coms ther 1st appl<=50 sq cm,Other,RVU2026A,2026
0907T,Coms ther ea addl<=50 sq cm,Other,RVU2026A,2026
0908T,Opn imp int nstm sys vgs nrv,Other,RVU2026A,2026
0909T,Rplcmt int nstim sys vgs nrv,Other,RVU2026A,2026
0910T,Rmvl int nstim sys vagus nrv,Other,RVU2026A,2026
0911T,Elec aly nstm sys vgs nrv wo,Other,RVU2026A,2026
0912T,Elec alys nstim sys vgs smpl,Other,RVU2026A,2026
0913T,Prq tcat ther rx ntrac balo1,Other,RVU2026A,2026
0914T,Prq tcat thr rx ntrc bal sep,Other,RVU2026A,2026
0915T,Insj perm ccm-d sys pg&eltrd,Other,RVU2026A,2026
0916T,Insj perm ccm-d sys pg only,Other,RVU2026A,2026
0917T,Insj perm ccm-d sys 1 lead,Other,RVU2026A,2026
0918T,Insj perm ccm-d sys dual ld,Other,RVU2026A,2026
0919T,Rmvl perm ccm-d sys pg only,Other,RVU2026A,2026
0920T,Rmvl perm ccm-d sys 1 pac ld,Other,RVU2026A,2026
0921T,Rmvl perm ccm-d sys 1 dfb ld,Other,RVU2026A,2026
0922T,Rmvl perm ccm-d sys dual ld,Other,RVU2026A,2026
0923T,Rmvl&rplcmt perm ccm-d pg,Other,RVU2026A,2026
0924T,Rpos prv ccm-d trnsvns eltrd,Other,RVU2026A,2026
0925T,Rlcj skin pocket ccm-d pg,Other,RVU2026A,2026
0926T,Prgrmg dev eval ccm-d ip,Other,RVU2026A,2026
0927T,Interrog dev eval ccm-d ip,Other,RVU2026A,2026
0928T,Rem interrog dev ccm-d phys,Other,RVU2026A,2026
0929T,Rem interrog dev ccm-d tech,Other,RVU2026A,2026
0930T,Ephys eval ccm-d ld 1st impl,Other,RVU2026A,2026
0931T,Ephys eval ccm-d ld separate,Other,RVU2026A,2026
0932T,N-invs det hrt fail aug echo,Other,RVU2026A,2026
0933T,Tcat impl wrls l atr prs snr,Other,RVU2026A,2026
0934T,Rem mntr wrls l atr prs snr,Other,RVU2026A,2026
0935T,Cysto w/rnl pel symp dnrvtj,Other,RVU2026A,2026
0936T,Photobiomodulation ther rta,Other,RVU2026A,2026
0937T,Xtrnl ecg rec>15d<30d,Other,RVU2026A,2026
0938T,Xtrnl ecg rec>15d<30d rec,Other,RVU2026A,2026
0939T,Xtrnl ecg rec>15d<30d scan,Other,RVU2026A,2026
0940T,Xtrnl ecg rec>15d<30d r&i,Other,RVU2026A,2026
0941T,Cysto flx ins&xpns urtl scaf,Other,RVU2026A,2026
0942T,Cysto flx rmv&rplc urtl scaf,Other,RVU2026A,2026
0943T,Cysto flx rmvl urtl scaffold,Other,RVU2026A,2026
0944T,3d cntr simula trgt lvr les,Other,RVU2026A,2026
0945T,Intraop assmt abnl tum tiss,Other,RVU2026A,2026
0946T,Ortho impl mvmt alys pair ct,Other,RVU2026A,2026
0947T,Mrgfus strtctc bl-br disrpj,Other,RVU2026A,2026
0948T,Rem interrog dev ccm phys,Other,RVU2026A,2026
0949T,Rem interrog dev ccm tech,Other,RVU2026A,2026
0950T,Abltj b9 prst8 tissue hifu,Other,RVU2026A,2026
0951T,Tot impl amei 1st plmt,Other,RVU2026A,2026
