HCPCS_CODE,in_hcpcs_2026,in_hedis,in_either,in_comprehensive
A6446,TRUE,FALSE,TRUE,TRUE
A6447,TRUE,FALSE,TRUE,TRUE
A6448,TRUE,FALSE,TRUE,TRUE
A6449,TRUE,FALSE,TRUE,TRUE
A6450,TRUE,FALSE,TRUE,TRUE
A6451,TRUE,FALSE,TRUE,TRUE
A6452,TRUE,FALSE,TRUE,TRUE
A6453,TRUE,FALSE,TRUE,TRUE
A6454,TRUE,FALSE,TRUE,TRUE
A6455,TRUE,FALSE,TRUE,TRUE
A6456,TRUE,FALSE,TRUE,TRUE
A6457,TRUE,FALSE,TRUE,TRUE
A6504,TRUE,FALSE,TRUE,TRUE
A6507,TRUE,FALSE,TRUE,TRUE
A6508,TRUE,FALSE,TRUE,TRUE
A6509,TRUE,FALSE,TRUE,TRUE
A6511,TRUE,FALSE,TRUE,TRUE
A6512,TRUE,FALSE,TRUE,TRUE
A6520,TRUE,FALSE,TRUE,TRUE
A6530,TRUE,FALSE,TRUE,TRUE
A6531,TRUE,FALSE,TRUE,TRUE
A6532,TRUE,FALSE,TRUE,TRUE
A6533,TRUE,FALSE,TRUE,TRUE
A6534,TRUE,FALSE,TRUE,TRUE
A6535,TRUE,FALSE,TRUE,TRUE
A6536,TRUE,FALSE,TRUE,TRUE
A6537,TRUE,FALSE,TRUE,TRUE
A6539,TRUE,FALSE,TRUE,TRUE
A6540,TRUE,FALSE,TRUE,TRUE
A6541,TRUE,FALSE,TRUE,TRUE
A6545,TRUE,FALSE,TRUE,TRUE
A6549,TRUE,FALSE,TRUE,TRUE
A6550,TRUE,FALSE,TRUE,TRUE
A6552,TRUE,FALSE,TRUE,TRUE
A6578,TRUE,FALSE,TRUE,TRUE
A6583,TRUE,FALSE,TRUE,TRUE
A6585,TRUE,FALSE,TRUE,TRUE
A6587,TRUE,FALSE,TRUE,TRUE
A6593,TRUE,FALSE,TRUE,TRUE
A6594,TRUE,FALSE,TRUE,TRUE
A6610,TRUE,FALSE,TRUE,TRUE
A7000,TRUE,FALSE,TRUE,TRUE
A7001,TRUE,FALSE,TRUE,TRUE
A7002,TRUE,FALSE,TRUE,TRUE
A7003,TRUE,FALSE,TRUE,TRUE
A7004,TRUE,FALSE,TRUE,TRUE
A7005,TRUE,FALSE,TRUE,TRUE
A7006,TRUE,FALSE,TRUE,TRUE
A7007,TRUE,FALSE,TRUE,TRUE
A7008,TRUE,FALSE,TRUE,TRUE
A7009,TRUE,FALSE,TRUE,TRUE
A7010,TRUE,FALSE,TRUE,TRUE
A7012,TRUE,FALSE,TRUE,TRUE
A7013,TRUE,FALSE,TRUE,TRUE
A7014,TRUE,FALSE,TRUE,TRUE
A7015,TRUE,FALSE,TRUE,TRUE
A7016,TRUE,FALSE,TRUE,TRUE
A7017,TRUE,FALSE,TRUE,TRUE
A7018,TRUE,FALSE,TRUE,TRUE
A7020,TRUE,FALSE,TRUE,TRUE
A7025,TRUE,FALSE,TRUE,TRUE
A7026,TRUE,FALSE,TRUE,TRUE
A7027,TRUE,FALSE,TRUE,TRUE
A7028,TRUE,FALSE,TRUE,TRUE
A7029,TRUE,FALSE,TRUE,TRUE
A7030,TRUE,FALSE,TRUE,TRUE
A7031,TRUE,FALSE,TRUE,TRUE
A7032,TRUE,FALSE,TRUE,TRUE
A7033,TRUE,FALSE,TRUE,TRUE
A7034,TRUE,FALSE,TRUE,TRUE
A7035,TRUE,FALSE,TRUE,TRUE
A7036,TRUE,FALSE,TRUE,TRUE
A7037,TRUE,FALSE,TRUE,TRUE
A7038,TRUE,FALSE,TRUE,TRUE
A7039,TRUE,FALSE,TRUE,TRUE
A7044,TRUE,FALSE,TRUE,TRUE
A7045,TRUE,FALSE,TRUE,TRUE
A7046,TRUE,FALSE,TRUE,TRUE
A7048,TRUE,FALSE,TRUE,TRUE
A7501,TRUE,FALSE,TRUE,TRUE
A7503,TRUE,FALSE,TRUE,TRUE
A7504,TRUE,FALSE,TRUE,TRUE
A7505,TRUE,FALSE,TRUE,TRUE
A7506,TRUE,FALSE,TRUE,TRUE
A7507,TRUE,FALSE,TRUE,TRUE
A7508,TRUE,FALSE,TRUE,TRUE
A7509,TRUE,FALSE,TRUE,TRUE
A7520,TRUE,FALSE,TRUE,TRUE
A7521,TRUE,FALSE,TRUE,TRUE
A7523,TRUE,FALSE,TRUE,TRUE
A7524,TRUE,FALSE,TRUE,TRUE
A7525,TRUE,FALSE,TRUE,TRUE
A7526,TRUE,FALSE,TRUE,TRUE
A7527,TRUE,FALSE,TRUE,TRUE
A8003,TRUE,FALSE,TRUE,TRUE
A9150,TRUE,FALSE,TRUE,TRUE
A9152,TRUE,FALSE,TRUE,TRUE
A9153,TRUE,FALSE,TRUE,TRUE
A9180,TRUE,FALSE,TRUE,TRUE
A9270,TRUE,FALSE,TRUE,TRUE
A9273,TRUE,FALSE,TRUE,TRUE
A9274,TRUE,FALSE,TRUE,TRUE
A9275,TRUE,FALSE,TRUE,TRUE
A9276,TRUE,FALSE,TRUE,TRUE
A9277,TRUE,FALSE,TRUE,TRUE
A9278,TRUE,FALSE,TRUE,TRUE
A9279,TRUE,FALSE,TRUE,TRUE
A9280,TRUE,FALSE,TRUE,TRUE
A9281,TRUE,FALSE,TRUE,TRUE
A9282,TRUE,FALSE,TRUE,TRUE
A9284,TRUE,FALSE,TRUE,TRUE
A9286,TRUE,FALSE,TRUE,TRUE
A9300,TRUE,FALSE,TRUE,TRUE
A9500,TRUE,FALSE,TRUE,TRUE
A9502,TRUE,FALSE,TRUE,TRUE
A9503,TRUE,FALSE,TRUE,TRUE
A9504,TRUE,FALSE,TRUE,TRUE
A9505,TRUE,FALSE,TRUE,TRUE
A9510,TRUE,FALSE,TRUE,TRUE
A9512,TRUE,FALSE,TRUE,TRUE
A9516,TRUE,FALSE,TRUE,TRUE
A9517,TRUE,FALSE,TRUE,TRUE
A9520,TRUE,FALSE,TRUE,TRUE
A9524,TRUE,FALSE,TRUE,TRUE
A9526,TRUE,FALSE,TRUE,TRUE
A9531,TRUE,FALSE,TRUE,TRUE
A9537,TRUE,FALSE,TRUE,TRUE
A9538,TRUE,FALSE,TRUE,TRUE
A9539,TRUE,FALSE,TRUE,TRUE
A9540,TRUE,FALSE,TRUE,TRUE
A9541,TRUE,FALSE,TRUE,TRUE
A9548,TRUE,FALSE,TRUE,TRUE
A9551,TRUE,FALSE,TRUE,TRUE
A9552,TRUE,FALSE,TRUE,TRUE
A9554,TRUE,FALSE,TRUE,TRUE
A9555,TRUE,FALSE,TRUE,TRUE
A9558,TRUE,FALSE,TRUE,TRUE
A9560,TRUE,FALSE,TRUE,TRUE
A9561,TRUE,FALSE,TRUE,TRUE
A9562,TRUE,FALSE,TRUE,TRUE
A9567,TRUE,FALSE,TRUE,TRUE
A9570,TRUE,FALSE,TRUE,TRUE
A9573,TRUE,FALSE,TRUE,TRUE
A9575,TRUE,FALSE,TRUE,TRUE
A9576,TRUE,FALSE,TRUE,TRUE
A9577,TRUE,FALSE,TRUE,TRUE
A9578,TRUE,FALSE,TRUE,TRUE
A9579,TRUE,FALSE,TRUE,TRUE
A9580,TRUE,FALSE,TRUE,TRUE
A9581,TRUE,FALSE,TRUE,TRUE
A9582,TRUE,FALSE,TRUE,TRUE
A9584,TRUE,FALSE,TRUE,TRUE
A9585,TRUE,FALSE,TRUE,TRUE
A9587,TRUE,FALSE,TRUE,TRUE
A9595,TRUE,FALSE,TRUE,TRUE
A9596,TRUE,FALSE,TRUE,TRUE
A9597,TRUE,FALSE,TRUE,TRUE
A9609,TRUE,FALSE,TRUE,TRUE
A9698,TRUE,FALSE,TRUE,TRUE
A9699,TRUE,FALSE,TRUE,TRUE
A9700,TRUE,FALSE,TRUE,TRUE
A9800,TRUE,FALSE,TRUE,TRUE
A9900,TRUE,FALSE,TRUE,TRUE
A9901,TRUE,FALSE,TRUE,TRUE
A9999,TRUE,FALSE,TRUE,TRUE
ACUHE,FALSE,FALSE,FALSE,FALSE
ADMIN,FALSE,FALSE,FALSE,FALSE
AO120,FALSE,FALSE,FALSE,FALSE
APT02,FALSE,FALSE,FALSE,FALSE
APT03,FALSE,FALSE,FALSE,FALSE
APT04,FALSE,FALSE,FALSE,FALSE
APT06,FALSE,FALSE,FALSE,FALSE
APT08,FALSE,FALSE,FALSE,FALSE
APT09,FALSE,FALSE,FALSE,FALSE
APT10,FALSE,FALSE,FALSE,FALSE
APT11,FALSE,FALSE,FALSE,FALSE
APT14,FALSE,FALSE,FALSE,FALSE
APT15,FALSE,FALSE,FALSE,FALSE
APT16,FALSE,FALSE,FALSE,FALSE
APT17,FALSE,FALSE,FALSE,FALSE
APT18,FALSE,FALSE,FALSE,FALSE
ATP02,FALSE,FALSE,FALSE,FALSE
ATP03,FALSE,FALSE,FALSE,FALSE
ATP04,FALSE,FALSE,FALSE,FALSE
ATP05,FALSE,FALSE,FALSE,FALSE
ATP06,FALSE,FALSE,FALSE,FALSE
ATP07,FALSE,FALSE,FALSE,FALSE
ATP08,FALSE,FALSE,FALSE,FALSE
ATP09,FALSE,FALSE,FALSE,FALSE
ATP10,FALSE,FALSE,FALSE,FALSE
ATP11,FALSE,FALSE,FALSE,FALSE
ATP12,FALSE,FALSE,FALSE,FALSE
ATP13,FALSE,FALSE,FALSE,FALSE
ATP14,FALSE,FALSE,FALSE,FALSE
ATP15,FALSE,FALSE,FALSE,FALSE
ATP16,FALSE,FALSE,FALSE,FALSE
ATP17,FALSE,FALSE,FALSE,FALSE
ATP18,FALSE,FALSE,FALSE,FALSE
ATP19,FALSE,FALSE,FALSE,FALSE
ATP20,FALSE,FALSE,FALSE,FALSE
ATP21,FALSE,FALSE,FALSE,FALSE
ATP23,FALSE,FALSE,FALSE,FALSE
B00K1,FALSE,FALSE,FALSE,FALSE
B4034,TRUE,FALSE,TRUE,TRUE
B4035,TRUE,FALSE,TRUE,TRUE
B4036,TRUE,FALSE,TRUE,TRUE
B4081,TRUE,FALSE,TRUE,TRUE
B4082,TRUE,FALSE,TRUE,TRUE
B4083,TRUE,FALSE,TRUE,TRUE
B4087,TRUE,FALSE,TRUE,TRUE
B4088,TRUE,FALSE,TRUE,TRUE
B4100,TRUE,FALSE,TRUE,TRUE
B4102,TRUE,FALSE,TRUE,TRUE
B4103,TRUE,FALSE,TRUE,TRUE
B4104,TRUE,FALSE,TRUE,TRUE
B4105,TRUE,FALSE,TRUE,TRUE
B4149,TRUE,FALSE,TRUE,TRUE
B4150,TRUE,FALSE,TRUE,TRUE
B4152,TRUE,FALSE,TRUE,TRUE
B4153,TRUE,FALSE,TRUE,TRUE
B4154,TRUE,FALSE,TRUE,TRUE
B4155,TRUE,FALSE,TRUE,TRUE
B4157,TRUE,FALSE,TRUE,TRUE
B4158,TRUE,FALSE,TRUE,TRUE
B4159,TRUE,FALSE,TRUE,TRUE
B4160,TRUE,FALSE,TRUE,TRUE
B4161,TRUE,FALSE,TRUE,TRUE
B4162,TRUE,FALSE,TRUE,TRUE
B4178,TRUE,FALSE,TRUE,TRUE
B4180,TRUE,FALSE,TRUE,TRUE
B4185,TRUE,FALSE,TRUE,TRUE
B4189,TRUE,FALSE,TRUE,TRUE
B4193,TRUE,FALSE,TRUE,TRUE
B4197,TRUE,FALSE,TRUE,TRUE
B4199,TRUE,FALSE,TRUE,TRUE
B4216,TRUE,FALSE,TRUE,TRUE
B4220,TRUE,FALSE,TRUE,TRUE
B4222,TRUE,FALSE,TRUE,TRUE
B4224,TRUE,FALSE,TRUE,TRUE
B5000,TRUE,FALSE,TRUE,TRUE
B5200,TRUE,FALSE,TRUE,TRUE
B9002,TRUE,FALSE,TRUE,TRUE
B9004,TRUE,FALSE,TRUE,TRUE
B9998,TRUE,FALSE,TRUE,TRUE
B9999,TRUE,FALSE,TRUE,TRUE
BADDE,FALSE,FALSE,FALSE,FALSE
BARDOPTI,FALSE,FALSE,FALSE,FALSE
BCM11,FALSE,FALSE,FALSE,FALSE
BCM12,FALSE,FALSE,FALSE,FALSE
BG10,FALSE,FALSE,FALSE,FALSE
BILIMIS,FALSE,FALSE,FALSE,FALSE
BMGO,FALSE,FALSE,FALSE,FALSE
BPS15,FALSE,FALSE,FALSE,FALSE
BVD10,FALSE,FALSE,FALSE,FALSE
C1600,TRUE,FALSE,TRUE,TRUE
C1713,TRUE,FALSE,TRUE,TRUE
C1714,TRUE,FALSE,TRUE,TRUE
C1715,TRUE,FALSE,TRUE,TRUE
C1722,TRUE,FALSE,TRUE,TRUE
C1724,TRUE,FALSE,TRUE,TRUE
C1725,TRUE,FALSE,TRUE,TRUE
C1726,TRUE,FALSE,TRUE,TRUE
C1727,TRUE,FALSE,TRUE,TRUE
C1729,TRUE,FALSE,TRUE,TRUE
C1730,TRUE,FALSE,TRUE,TRUE
C1731,TRUE,FALSE,TRUE,TRUE
C1732,TRUE,FALSE,TRUE,TRUE
C1733,TRUE,FALSE,TRUE,TRUE
C1734,TRUE,FALSE,TRUE,TRUE
C1747,TRUE,FALSE,TRUE,TRUE
C1750,TRUE,FALSE,TRUE,TRUE
C1751,TRUE,FALSE,TRUE,TRUE
C1752,TRUE,FALSE,TRUE,TRUE
C1753,TRUE,FALSE,TRUE,TRUE
C1755,TRUE,FALSE,TRUE,TRUE
C1757,TRUE,FALSE,TRUE,TRUE
C1758,TRUE,FALSE,TRUE,TRUE
C1759,TRUE,FALSE,TRUE,TRUE
C1760,TRUE,FALSE,TRUE,TRUE
C1762,TRUE,FALSE,TRUE,TRUE
C1763,TRUE,FALSE,TRUE,TRUE
C1764,TRUE,FALSE,TRUE,TRUE
C1765,TRUE,FALSE,TRUE,TRUE
C1766,TRUE,FALSE,TRUE,TRUE
C1767,TRUE,FALSE,TRUE,TRUE
C1768,TRUE,FALSE,TRUE,TRUE
C1769,TRUE,FALSE,TRUE,TRUE
C1770,TRUE,FALSE,TRUE,TRUE
C1771,TRUE,FALSE,TRUE,TRUE
C1773,TRUE,FALSE,TRUE,TRUE
C1776,TRUE,FALSE,TRUE,TRUE
C1778,TRUE,FALSE,TRUE,TRUE
C1780,TRUE,FALSE,TRUE,TRUE
C1781,TRUE,FALSE,TRUE,TRUE
C1782,TRUE,FALSE,TRUE,TRUE
C1783,TRUE,FALSE,TRUE,TRUE
C1785,TRUE,FALSE,TRUE,TRUE
C1788,TRUE,FALSE,TRUE,TRUE
C1789,TRUE,FALSE,TRUE,TRUE
C1819,TRUE,FALSE,TRUE,TRUE
C1820,TRUE,FALSE,TRUE,TRUE
C1821,TRUE,FALSE,TRUE,TRUE
C1830,TRUE,FALSE,TRUE,TRUE
C1849,TRUE,FALSE,TRUE,TRUE
C1874,TRUE,FALSE,TRUE,TRUE
C1875,TRUE,FALSE,TRUE,TRUE
C1876,TRUE,FALSE,TRUE,TRUE
C1877,TRUE,FALSE,TRUE,TRUE
C1883,TRUE,FALSE,TRUE,TRUE
C1884,TRUE,FALSE,TRUE,TRUE
C1885,TRUE,FALSE,TRUE,TRUE
C1886,TRUE,FALSE,TRUE,TRUE
C1887,TRUE,FALSE,TRUE,TRUE
C1888,TRUE,FALSE,TRUE,TRUE
C1889,TRUE,FALSE,TRUE,TRUE
C1892,TRUE,FALSE,TRUE,TRUE
C1893,TRUE,FALSE,TRUE,TRUE
C1894,TRUE,FALSE,TRUE,TRUE
C1897,TRUE,FALSE,TRUE,TRUE
C1898,TRUE,FALSE,TRUE,TRUE
C2615,TRUE,FALSE,TRUE,TRUE
C2617,TRUE,FALSE,TRUE,TRUE
C2618,TRUE,FALSE,TRUE,TRUE
C2623,TRUE,FALSE,TRUE,TRUE
C2624,TRUE,FALSE,TRUE,TRUE
C2625,TRUE,FALSE,TRUE,TRUE
C2626,TRUE,FALSE,TRUE,TRUE
C2627,TRUE,FALSE,TRUE,TRUE
C2628,TRUE,FALSE,TRUE,TRUE
C2629,TRUE,FALSE,TRUE,TRUE
C2638,TRUE,FALSE,TRUE,TRUE
C2639,TRUE,FALSE,TRUE,TRUE
C3000,FALSE,FALSE,FALSE,FALSE
C5271,TRUE,FALSE,TRUE,TRUE
C5273,TRUE,FALSE,TRUE,TRUE
C5275,TRUE,FALSE,TRUE,TRUE
C7513,TRUE,FALSE,TRUE,TRUE
C7900,TRUE,FALSE,TRUE,TRUE
C7901,TRUE,FALSE,TRUE,TRUE
C7902,TRUE,FALSE,TRUE,TRUE
C8903,TRUE,FALSE,TRUE,TRUE
C8908,TRUE,FALSE,TRUE,TRUE
C8909,TRUE,FALSE,TRUE,TRUE
C8911,TRUE,FALSE,TRUE,TRUE
C8921,TRUE,FALSE,TRUE,TRUE
C8923,TRUE,FALSE,TRUE,TRUE
C8924,TRUE,FALSE,TRUE,TRUE
C8925,TRUE,FALSE,TRUE,TRUE
C8928,TRUE,FALSE,TRUE,TRUE
C8929,TRUE,FALSE,TRUE,TRUE
C8930,TRUE,FALSE,TRUE,TRUE
C8937,TRUE,FALSE,TRUE,TRUE
C8957,TRUE,FALSE,TRUE,TRUE
C9046,TRUE,FALSE,TRUE,TRUE
C9053,TRUE,FALSE,TRUE,TRUE
C9062,TRUE,FALSE,TRUE,TRUE
C9088,TRUE,FALSE,TRUE,TRUE
C9097,TRUE,FALSE,TRUE,TRUE
C9113,TRUE,FALSE,TRUE,TRUE
C9145,TRUE,FALSE,TRUE,TRUE
C9153,TRUE,FALSE,TRUE,TRUE
C9154,TRUE,FALSE,TRUE,TRUE
C9250,TRUE,FALSE,TRUE,TRUE
C9257,TRUE,FALSE,TRUE,TRUE
C9285,TRUE,FALSE,TRUE,TRUE
C9290,TRUE,FALSE,TRUE,TRUE
C9359,TRUE,FALSE,TRUE,TRUE
C9363,TRUE,FALSE,TRUE,TRUE
C9364,TRUE,FALSE,TRUE,TRUE
C9399,TRUE,FALSE,TRUE,TRUE
C9447,TRUE,FALSE,TRUE,TRUE
C9463,TRUE,FALSE,TRUE,TRUE
C9467,TRUE,FALSE,TRUE,TRUE
C9600,TRUE,TRUE,TRUE,TRUE
C9733,TRUE,FALSE,TRUE,TRUE
C9740,TRUE,FALSE,TRUE,TRUE
C9776,TRUE,FALSE,TRUE,TRUE
C9777,TRUE,FALSE,TRUE,TRUE
C9803,TRUE,FALSE,TRUE,TRUE
C9898,TRUE,FALSE,TRUE,TRUE
CAG04,FALSE,FALSE,FALSE,FALSE
CAR01,FALSE,FALSE,FALSE,FALSE
CARE,FALSE,FALSE,FALSE,FALSE
CGSMG,FALSE,FALSE,FALSE,FALSE
CHI,FALSE,FALSE,FALSE,FALSE
CHTRV,FALSE,FALSE,FALSE,FALSE
CLS34,FALSE,FALSE,FALSE,FALSE
CMC19,FALSE,FALSE,FALSE,FALSE
CME000,FALSE,FALSE,FALSE,FALSE
CN006,FALSE,FALSE,FALSE,FALSE
COD18,FALSE,FALSE,FALSE,FALSE
COMMUTE,FALSE,FALSE,FALSE,FALSE
COVID,FALSE,FALSE,FALSE,FALSE
CP001,FALSE,FALSE,FALSE,FALSE
CP002,FALSE,FALSE,FALSE,FALSE
CP003,FALSE,FALSE,FALSE,FALSE
CP004,FALSE,FALSE,FALSE,FALSE
CP005,FALSE,FALSE,FALSE,FALSE
CP006,FALSE,FALSE,FALSE,FALSE
CP007,FALSE,FALSE,FALSE,FALSE
CP008,FALSE,FALSE,FALSE,FALSE
CR,TRUE,FALSE,TRUE,TRUE
CR199,FALSE,FALSE,FALSE,FALSE
CURES,FALSE,FALSE,FALSE,FALSE
D0000,FALSE,FALSE,FALSE,FALSE
D0001,FALSE,FALSE,FALSE,FALSE
D0002,FALSE,FALSE,FALSE,FALSE
D0007,FALSE,FALSE,FALSE,FALSE
D0009,FALSE,FALSE,FALSE,FALSE
D0010,FALSE,FALSE,FALSE,FALSE
D0024,FALSE,FALSE,FALSE,FALSE
D0033,FALSE,FALSE,FALSE,FALSE
D0052,FALSE,FALSE,FALSE,FALSE
D0071,FALSE,FALSE,FALSE,FALSE
D0096,FALSE,FALSE,FALSE,FALSE
D0099,FALSE,FALSE,FALSE,FALSE
D00AW,FALSE,FALSE,FALSE,FALSE
D00CP,FALSE,FALSE,FALSE,FALSE
D00JA,FALSE,FALSE,FALSE,FALSE
D0100,FALSE,FALSE,FALSE,FALSE
D0108,FALSE,FALSE,FALSE,FALSE
D0110,FALSE,FALSE,FALSE,FALSE
D0114,FALSE,FALSE,FALSE,FALSE
D0120,FALSE,FALSE,FALSE,TRUE
D0140,FALSE,FALSE,FALSE,TRUE
D0145,FALSE,FALSE,FALSE,TRUE
D0150,FALSE,FALSE,FALSE,TRUE
D0160,FALSE,FALSE,FALSE,TRUE
D0170,FALSE,FALSE,FALSE,TRUE
D0171,FALSE,FALSE,FALSE,TRUE
D0180,FALSE,FALSE,FALSE,TRUE
D0190,FALSE,FALSE,FALSE,TRUE
D0191,FALSE,FALSE,FALSE,TRUE
D0210,FALSE,FALSE,FALSE,TRUE
D0220,FALSE,FALSE,FALSE,TRUE
D0229,FALSE,FALSE,FALSE,FALSE
D0230,FALSE,FALSE,FALSE,TRUE
D0240,FALSE,FALSE,FALSE,TRUE
D0242,FALSE,FALSE,FALSE,FALSE
D0250,FALSE,FALSE,FALSE,TRUE
D0251,FALSE,FALSE,FALSE,TRUE
D0260,FALSE,FALSE,FALSE,FALSE
D0270,FALSE,FALSE,FALSE,TRUE
D0272,FALSE,FALSE,FALSE,TRUE
D0273,FALSE,FALSE,FALSE,TRUE
D0274,FALSE,FALSE,FALSE,TRUE
D0277,FALSE,FALSE,FALSE,TRUE
D0290,FALSE,FALSE,FALSE,FALSE
D0321,FALSE,FALSE,FALSE,TRUE
D0322,FALSE,FALSE,FALSE,TRUE
D0330,FALSE,FALSE,FALSE,TRUE
D0340,FALSE,FALSE,FALSE,TRUE
D0350,FALSE,FALSE,FALSE,TRUE
D0351,FALSE,FALSE,FALSE,FALSE
D0364,FALSE,FALSE,FALSE,TRUE
D0365,FALSE,FALSE,FALSE,TRUE
D0366,FALSE,FALSE,FALSE,TRUE
D0367,FALSE,FALSE,FALSE,TRUE
D0372,FALSE,FALSE,FALSE,TRUE
D0374,FALSE,FALSE,FALSE,TRUE
D0380,FALSE,FALSE,FALSE,TRUE
D0381,FALSE,FALSE,FALSE,TRUE
D0382,FALSE,FALSE,FALSE,TRUE
D0383,FALSE,FALSE,FALSE,TRUE
D0391,FALSE,FALSE,FALSE,TRUE
D0393,FALSE,FALSE,FALSE,TRUE
D0400,FALSE,FALSE,FALSE,FALSE
D0411,FALSE,FALSE,FALSE,TRUE
D0412,FALSE,FALSE,FALSE,TRUE
D0415,FALSE,FALSE,FALSE,TRUE
D0416,FALSE,FALSE,FALSE,TRUE
D0417,FALSE,FALSE,FALSE,TRUE
D0418,FALSE,FALSE,FALSE,TRUE
D0425,FALSE,FALSE,FALSE,TRUE
D0431,FALSE,FALSE,FALSE,TRUE
D0460,FALSE,FALSE,FALSE,TRUE
D0470,FALSE,FALSE,FALSE,TRUE
D0471,FALSE,FALSE,FALSE,FALSE
D0472,FALSE,FALSE,FALSE,TRUE
D0473,FALSE,FALSE,FALSE,TRUE
D0474,FALSE,FALSE,FALSE,TRUE
D0482,FALSE,FALSE,FALSE,TRUE
D0490,FALSE,FALSE,FALSE,FALSE
D0502,FALSE,FALSE,FALSE,TRUE
D0512,FALSE,FALSE,FALSE,FALSE
D0600,FALSE,FALSE,FALSE,TRUE
D0601,FALSE,FALSE,FALSE,TRUE
D0602,FALSE,FALSE,FALSE,TRUE
D0603,FALSE,FALSE,FALSE,TRUE
D0604,FALSE,FALSE,FALSE,TRUE
D0701,FALSE,FALSE,FALSE,TRUE
D0702,FALSE,FALSE,FALSE,TRUE
D0703,FALSE,FALSE,FALSE,TRUE
D0706,FALSE,FALSE,FALSE,TRUE
D0707,FALSE,FALSE,FALSE,TRUE
D0708,FALSE,FALSE,FALSE,TRUE
D0709,FALSE,FALSE,FALSE,TRUE
D0777,FALSE,FALSE,FALSE,FALSE
D0801,FALSE,FALSE,FALSE,TRUE
D0990,FALSE,FALSE,FALSE,FALSE
D0999,FALSE,FALSE,FALSE,TRUE
D0CP1,FALSE,FALSE,FALSE,FALSE
D0INT,FALSE,FALSE,FALSE,FALSE
D0TPC,FALSE,FALSE,FALSE,FALSE
D1000,FALSE,FALSE,FALSE,FALSE
D1001,FALSE,FALSE,FALSE,FALSE
D1015,FALSE,FALSE,FALSE,FALSE
D1110,FALSE,FALSE,FALSE,TRUE
D1120,FALSE,FALSE,FALSE,TRUE
D1201,FALSE,FALSE,FALSE,FALSE
D1203,FALSE,FALSE,FALSE,FALSE
D1204,FALSE,FALSE,FALSE,FALSE
D1205,FALSE,FALSE,FALSE,FALSE
D1206,FALSE,FALSE,FALSE,TRUE
D1208,FALSE,FALSE,FALSE,TRUE
D1300,FALSE,FALSE,FALSE,FALSE
D1310,FALSE,FALSE,FALSE,TRUE
D1320,FALSE,FALSE,FALSE,TRUE
D1321,FALSE,FALSE,FALSE,TRUE
D1330,FALSE,FALSE,FALSE,TRUE
D1340,FALSE,FALSE,FALSE,FALSE
D135,FALSE,FALSE,FALSE,FALSE
D1351,FALSE,FALSE,FALSE,TRUE
D1352,FALSE,FALSE,FALSE,FALSE
D1353,FALSE,FALSE,FALSE,TRUE
D1354,FALSE,FALSE,FALSE,TRUE
D1355,FALSE,FALSE,FALSE,TRUE
D1510,FALSE,FALSE,FALSE,TRUE
D1515,FALSE,FALSE,FALSE,FALSE
D1516,FALSE,FALSE,FALSE,TRUE
D1517,FALSE,FALSE,FALSE,TRUE
D1520,FALSE,FALSE,FALSE,TRUE
D1525,FALSE,FALSE,FALSE,FALSE
D1526,FALSE,FALSE,FALSE,TRUE
D1527,FALSE,FALSE,FALSE,TRUE
D1550,FALSE,FALSE,FALSE,FALSE
D1555,FALSE,FALSE,FALSE,FALSE
D1556,FALSE,FALSE,FALSE,TRUE
D1558,FALSE,FALSE,FALSE,TRUE
D1575,FALSE,FALSE,FALSE,TRUE
D1706,FALSE,FALSE,FALSE,FALSE
D1999,FALSE,FALSE,FALSE,TRUE
D1999P,FALSE,FALSE,FALSE,FALSE
D2140,FALSE,FALSE,FALSE,TRUE
D2150,FALSE,FALSE,FALSE,TRUE
D2160,FALSE,FALSE,FALSE,TRUE
D2161,FALSE,FALSE,FALSE,TRUE
D2330,FALSE,FALSE,FALSE,TRUE
D2331,FALSE,FALSE,FALSE,TRUE
D2332,FALSE,FALSE,FALSE,TRUE
D2335,FALSE,FALSE,FALSE,TRUE
D2390,FALSE,FALSE,FALSE,TRUE
D2391,FALSE,FALSE,FALSE,TRUE
D2392,FALSE,FALSE,FALSE,TRUE
D2393,FALSE,FALSE,FALSE,TRUE
D2394,FALSE,FALSE,FALSE,TRUE
D2710,FALSE,FALSE,FALSE,TRUE
D2712,FALSE,FALSE,FALSE,TRUE
D2720,FALSE,FALSE,FALSE,TRUE
D2721,FALSE,FALSE,FALSE,TRUE
D2722,FALSE,FALSE,FALSE,TRUE
D2740,FALSE,FALSE,FALSE,TRUE
D2750,FALSE,FALSE,FALSE,TRUE
D2751,FALSE,FALSE,FALSE,TRUE
D2752,FALSE,FALSE,FALSE,TRUE
D2753,FALSE,FALSE,FALSE,TRUE
D2780,FALSE,FALSE,FALSE,TRUE
D2783,FALSE,FALSE,FALSE,TRUE
D2790,FALSE,FALSE,FALSE,TRUE
D2791,FALSE,FALSE,FALSE,TRUE
D2792,FALSE,FALSE,FALSE,TRUE
D2799,FALSE,FALSE,FALSE,TRUE
D2920,FALSE,FALSE,FALSE,TRUE
D2929,FALSE,FALSE,FALSE,TRUE
D2930,FALSE,FALSE,FALSE,TRUE
D2931,FALSE,FALSE,FALSE,TRUE
D2932,FALSE,FALSE,FALSE,TRUE
D2933,FALSE,FALSE,FALSE,TRUE
D2934,FALSE,FALSE,FALSE,TRUE
